This is a test

T,0.07806770000024699,0.12241360000916757,0.09544030000688508,0.017372600006638095,0.07918820000486448,0.0877489999984391,-0.034664600010728464,0.06708370000706054,0.050957400002516806,-0.028230800002347678,0.0838610999926459,0.13225100000272505,0.06516729999566451,0.05852510000113398,0.15060880000237375,0.06674770000972785,0.06521600001724437,0.08275289999437518,0.024227799993241206,0.08118919999105856,0.1503726000082679,0.08515659999102354,0.06024299998534843,0.14726950001204386,0.0660803000209853,0.11373989999992773,0.34272589997272007,0.28248289998737164,0.0784937999851536,0.27133500002673827,0.15759510002681054,0.06016790002468042,0.13110809997306205,0.05261429998790845,0.0597295000043232,0.25153160002082586,0.19136369999614544,0.0602686999773141,0.2683467000024393,0.20861719999811612,0.0614876999752596,0.11317460000282153,0.052905900025507435
T,0.0808889000036288,0.09605049999663606,0.1404945999966003,0.059605699992971495,0.08587599999736995,0.052926700009265915,-0.04312379998737015,0.06598630000371486,0.06421459998819046,-0.021661400009179488,0.0881408000132069,0.13630829998874106,0.0703219999850262,0.04417509998893365,0.16104110001469962,0.07290030000149272,0.06520260000252165,0.058933199994498864,0.014758100005565211,0.09021389999543317,0.18096880000666715,0.1157662000041455,0.07606890000170097,0.19233619997976348,0.10212229998433031,0.09132919998955913,0.13074050002614968,0.05467160002444871,0.07538160000694916,0.22318819997599348,0.13185899998643436,0.07250479998765513,0.128477100020973,0.053095500014023855,0.06816200001048855,0.17934549998608418,0.10684069999842905,0.0530993000138551,0.19332910000230186,0.1251670999918133,0.0434155999973882,0.12265669999760576,0.06955739998375066
T,0.08137659999192692,0.11058239999692887,0.12159630001406185,0.04021970002213493,0.07905879997997545,0.07908759999554604,-0.03149480000138283,0.04331150001962669,0.056925199984107167,-0.02213359999586828,0.08079870001529343,0.16704329999629408,0.12373179997666739,0.06485620001330972,0.18041709999670275,0.09961839998140931,0.06396090000635013,0.11441030001151375,0.04955409999820404,0.07208390001324005,0.13494809999247082,0.07098719998612069,0.08014259999617934,0.09648190002189949,0.024398000008659437,0.0741971000097692,0.14881049998803064,0.0686678999918513,0.08792859999812208,0.1708959999959916,0.09669889998622239,0.05909049999900162,0.12502500001573935,0.03709640001761727,0.098831599985715,0.23821989999851212,0.1791293999995105,0.06490470000426285,0.21708569998736493,0.11825410000164993,0.05982409999705851,0.09974659999716096,0.03484189999289811
T,0.07642540000961162,0.13673870000639,0.15122770000016317,0.07480229999055155,0.0843307999894023,0.10072980000404641,-0.03600890000234358,0.08007960001123138,0.0831754999817349,-0.0011553000076673925,0.06915019999723881,0.2645998000225518,0.1845202000113204,0.07394699999713339,0.1702637999842409,0.10111359998700209,0.0717304999998305,0.10326180001720786,0.029314800020074472,0.08310639997944236,0.15665059999446385,0.08492009999463335,0.06324250000761822,0.10101419998682104,0.017907800007378682,0.09196270001120865,0.13076460000593215,0.06752209999831393,0.10300479998113587,0.13444960000924766,0.04248689999803901,0.10807360001490451,0.10198829998262227,-0.0010164999985136092,0.053709100000560284,0.23639360000379384,0.12831999998888932,0.059690299996873364,0.14703660001396202,0.09332750001340173,0.05503299998235889,0.11638419999508187,0.05669389999820851
T,0.06916869999258779,0.12117040000157431,0.18381429999135435,0.11464559999876656,0.10224279999965802,0.09413000001222827,-0.027040399989346042,0.07424180000089109,0.10105749999638647,-0.00118530000327155,0.0839263999951072,0.1976952999830246,0.12345349998213351,0.07343039999250323,0.21074780001072213,0.12682140001561493,0.07794039999134839,0.11041480000130832,0.036984400008805096,0.06171970002469607,0.1661739999835845,0.08823359999223612,0.07818409998435527,0.1480893000261858,0.08636960000148974,0.06018279999261722,0.16530399999464862,0.08711990001029335,0.08409680001204833,0.12648489998537116,0.06630209999275394,0.08510500000556931,0.10171550000086427,0.017618699988815933,0.05866690000402741,0.1985941000166349,0.1134891000110656,0.05885479997959919,0.1530235999962315,0.09435669999220408,0.06373680001706816,0.12557939998805523,0.06672460000845604
T,0.0684971000009682,0.09798739998950623,0.14105340000241995,0.07255630000145175,0.09149530000286177,0.07127349998336285,-0.026713900006143376,0.06129869999131188,0.0905143000127282,-0.0009809999901335686,0.09297399999923073,0.13065469998400658,0.0693559999926947,0.08027780000702478,0.12927360000321642,0.03629960000398569,0.07804459999897517,0.14943620000849478,0.06915840000147,0.07866330002434552,0.1502279999840539,0.07218339998507872,0.07419399998616427,0.14853980002226308,0.06987649999791756,0.09181819998775609,0.1497825999977067,0.07558860001154244,0.09802559998934157,0.1500614999968093,0.0582433000090532,0.1010686999943573,0.08031190000474453,-0.017713699984597042,0.09185019999858923,0.17539039999246597,0.07432169999810867,0.06412090000230819,0.16463019998627715,0.07277999998768792,0.054679300024872646,0.11693940000259317,0.052818500000284985
T,0.09144249997916631,0.11088790002395399,0.15406449997681193,0.06262199999764562,0.0789152999932412,0.07815080002183095,-0.03273710000212304,0.0862994999915827,0.10248199998750351,0.023566699994262308,0.08357330001308583,0.13958879999700002,0.05328930000541732,0.0647762999869883,0.6229144000099041,0.5393410999968182,0.07712229999015108,0.11003710000659339,0.045260800019605085,0.07898720001685433,0.13550529998610727,0.0583829999959562,0.07853420000174083,0.11097420001169667,0.031986999994842336,0.07904119999147952,0.11912489999667741,0.040590699994936585,0.11178410000866279,0.13361879999865778,0.05457760000717826,0.08688729998539202,0.11074689999804832,-0.0010372000106144696,0.07326350000221282,0.1785954000079073,0.09170810002251528,0.059833800012711436,0.16055979998782277,0.08729629998560995,0.060590799985220656,0.09669490001397207,0.03686110000126064
T,0.07003380000242032,0.09713439998449758,0.14183580002281815,0.07180200002039783,0.0730094000173267,0.07913829997414723,-0.017996100010350347,0.0843524000083562,0.08771690001594834,0.014707499998621643,0.08994129998609424,0.1950141999986954,0.1106617999903392,0.06276139998226427,0.17570220000925474,0.0857609000231605,0.07714589999523014,0.11818409999250434,0.05542270001024008,0.09166679999907501,0.16524000000208616,0.08809410000685602,0.052867299993522465,0.15133500000229105,0.05966820000321604,0.04597889998694882,0.1418102000025101,0.08894290000898764,0.09274749999167398,0.10401189999538474,0.05803300000843592,0.06499299997813068,0.12305880000349134,0.030311300011817366,0.07231560000218451,0.1880337999900803,0.12304080001194961,0.04704510001465678,0.17079720000037923,0.09848159999819472,0.07042470001033507,0.08390399999916553,0.03685889998450875
T,0.11699369997950271,0.10861389999627136,0.16621219998341985,0.04921850000391714,0.07580529997358099,0.08978570002363995,-0.01882819997263141,0.07919740001671016,0.08880499997758307,0.01299970000400208,0.0710020000115037,0.16095439999480732,0.08175699997809716,0.0579823000007309,0.22525930000119843,0.15425729998969473,0.0597323999973014,0.1189656000060495,0.0609833000053186,0.06886450000456534,0.16576689999783412,0.10603450000053272,0.0659616999910213,0.10520230000838637,0.03633780000382103,0.04668269999092445,0.1866135000018403,0.12065180001081899,0.10737680000602268,0.10030180000467226,0.05361910001374781,0.07060160001856275,0.1062466999865137,-0.0011301000195089728,0.08622810000088066,0.14937240001745522,0.07877079999889247,0.05353459998150356,0.15540550000150688,0.06917740000062622,0.045705500000622123,0.12393719999818131,0.07040260001667775
T,0.1059782000083942,0.12115219997940585,0.1626974000246264,0.05671920001623221,0.08605630000238307,0.07746589998714626,-0.04368629999225959,0.0891295000037644,0.10272140000597574,0.01666510000359267,0.07915309999953024,0.16478859999915585,0.07565909999539144,0.061682800005655736,0.20491020000190474,0.1257571000023745,0.08407720000832342,0.10640499999863096,0.04472219999297522,0.05865869999979623,0.1720453999878373,0.08796819997951388,0.06440629999269731,0.09101010000449605,0.032351400004699826,0.0736752999946475,0.1166920000105165,0.05228570001781918,0.09161619999213144,0.1495985999936238,0.07592329999897629,0.0540575000050012,0.13280449999729171,0.04118830000516027,0.08054979998269118,0.16360170001280494,0.10954420000780374,0.058860499993897974,0.18453699999372475,0.10398720001103356,0.05882249999558553,0.11250839999411255,0.05364790000021458
